SNo_x,District,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20,metric_21,metric_22,metric_23,metric_24,metric_25,metric_26,metric_27,metric_28,metric_29,metric_30,Year,SNo_y,financial_metric_1,financial_metric_2,financial_metric_3,financial_metric_4,financial_metric_5,financial_metric_6,financial_metric_7,financial_metric_8,financial_metric_9,financial_metric_10,financial_metric_11,financial_metric_12,financial_metric_13,financial_metric_14,financial_metric_15,financial_metric_16,financial_metric_17,financial_metric_18,financial_metric_19,financial_metric_20,financial_metric_21,financial_metric_22,financial_metric_23,financial_metric_24,financial_metric_25,financial_metric_26,financial_metric_27,financial_metric_28,metric_1_yoy_change,metric_1_rolling_avg,metric_1_status,metric_2_yoy_change,metric_2_rolling_avg,metric_2_status,metric_3_yoy_change,metric_3_rolling_avg,metric_3_status,metric_4_yoy_change,metric_4_rolling_avg,metric_4_status,metric_5_yoy_change,metric_5_rolling_avg,metric_5_status,metric_6_yoy_change,metric_6_rolling_avg,metric_6_status,metric_7_yoy_change,metric_7_rolling_avg,metric_7_status,metric_8_yoy_change,metric_8_rolling_avg,metric_8_status,metric_9_yoy_change,metric_9_rolling_avg,metric_9_status,metric_10_yoy_change,metric_10_rolling_avg,metric_10_status,metric_11_yoy_change,metric_11_rolling_avg,metric_11_status,metric_12_yoy_change,metric_12_rolling_avg,metric_12_status,metric_13_yoy_change,metric_13_rolling_avg,metric_13_status,metric_14_yoy_change,metric_14_rolling_avg,metric_14_status,metric_15_yoy_change,metric_15_rolling_avg,metric_15_status,metric_16_yoy_change,metric_16_rolling_avg,metric_16_status,metric_17_yoy_change,metric_17_rolling_avg,metric_17_status,metric_18_yoy_change,metric_18_rolling_avg,metric_18_status,metric_19_yoy_change,metric_19_rolling_avg,metric_19_status,metric_20_yoy_change,metric_20_rolling_avg,metric_20_status,metric_21_yoy_change,metric_21_rolling_avg,metric_21_status,metric_22_yoy_change,metric_22_rolling_avg,metric_22_status,metric_23_yoy_change,metric_23_rolling_avg,metric_23_status,metric_24_yoy_change,metric_24_rolling_avg,metric_24_status,metric_25_yoy_change,metric_25_rolling_avg,metric_25_status,metric_26_yoy_change,metric_26_rolling_avg,metric_26_status,metric_27_yoy_change,metric_27_rolling_avg,metric_27_status,metric_28_yoy_change,metric_28_rolling_avg,metric_28_status,metric_29_yoy_change,metric_29_rolling_avg,metric_29_status,metric_30_yoy_change,metric_30_rolling_avg,metric_30_status,financial_metric_1_yoy_change,financial_metric_1_rolling_avg,financial_metric_1_status,financial_metric_2_yoy_change,financial_metric_2_rolling_avg,financial_metric_2_status,financial_metric_3_yoy_change,financial_metric_3_rolling_avg,financial_metric_3_status,financial_metric_4_yoy_change,financial_metric_4_rolling_avg,financial_metric_4_status,financial_metric_5_yoy_change,financial_metric_5_rolling_avg,financial_metric_5_status,financial_metric_6_yoy_change,financial_metric_6_rolling_avg,financial_metric_6_status,financial_metric_7_yoy_change,financial_metric_7_rolling_avg,financial_metric_7_status,financial_metric_8_yoy_change,financial_metric_8_rolling_avg,financial_metric_8_status,financial_metric_9_yoy_change,financial_metric_9_rolling_avg,financial_metric_9_status,financial_metric_10_yoy_change,financial_metric_10_rolling_avg,financial_metric_10_status,financial_metric_11_yoy_change,financial_metric_11_rolling_avg,financial_metric_11_status,financial_metric_12_yoy_change,financial_metric_12_rolling_avg,financial_metric_12_status,financial_metric_13_yoy_change,financial_metric_13_rolling_avg,financial_metric_13_status,financial_metric_14_yoy_change,financial_metric_14_rolling_avg,financial_metric_14_status,financial_metric_15_yoy_change,financial_metric_15_rolling_avg,financial_metric_15_status,financial_metric_16_yoy_change,financial_metric_16_rolling_avg,financial_metric_16_status,financial_metric_17_yoy_change,financial_metric_17_rolling_avg,financial_metric_17_status,financial_metric_18_yoy_change,financial_metric_18_rolling_avg,financial_metric_18_status,financial_metric_19_yoy_change,financial_metric_19_rolling_avg,financial_metric_19_status,financial_metric_20_yoy_change,financial_metric_20_rolling_avg,financial_metric_20_status,financial_metric_21_yoy_change,financial_metric_21_rolling_avg,financial_metric_21_status,financial_metric_22_yoy_change,financial_metric_22_rolling_avg,financial_metric_22_status,financial_metric_23_yoy_change,financial_metric_23_rolling_avg,financial_metric_23_status,financial_metric_24_yoy_change,financial_metric_24_rolling_avg,financial_metric_24_status,financial_metric_25_yoy_change,financial_metric_25_rolling_avg,financial_metric_25_status,financial_metric_26_yoy_change,financial_metric_26_rolling_avg,financial_metric_26_status,financial_metric_27_yoy_change,financial_metric_27_rolling_avg,financial_metric_27_status,financial_metric_28_yoy_change,financial_metric_28_rolling_avg,financial_metric_28_status,financial_score,future_score,future_risk
68.0,SHRAVASTI,7599,71417,7431,171812,3512,124613,3502,159695,3285,185519,2195,143946,2546,190900,10037,927425,1932,193200,0,0,0,0,0,0,0,0,0,0,42039,2168527,2020,37,,20.51,0.0,0.0,0.0,5210.92,0.0,0.0,0.0,0.0,0.0,5231.43,0.0,4069.7,69.61,828.13,15.43,220.43,3.31,223.75,5206.61,99.53,24.82,0.86,2.78,1.52,0.05,5.21,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,21234.6,36686.530000000006,1
68.0,SHRAVASTI,17230,159435,16089,367248,6754,240273,5616,257278,4544,255851,3321,216909,3159,235918,4888,442146,8684,868400,0,0,0,0,0,0,0,0,0,0,70285,3043458,2021,37,,-11.48,0.0,0.0,0.0,9121.07,0.0,0.0,0.0,0.0,0.0,9109.59,0.0,6137.21,215.49,2500.01,69.98,164.12,0.28,164.4,9087.09,99.75,22.5,1.07,1.19,1.0,0.0,3.26,9631.0,,No trend yet,88018.0,,No trend yet,8658.0,,No trend yet,195436.0,,No trend yet,3242.0,,No trend yet,115660.0,,No trend yet,2114.0,,No trend yet,97583.0,,No trend yet,1259.0,,No trend yet,70332.0,,No trend yet,1126.0,,No trend yet,72963.0,,No trend yet,613.0,,No trend yet,45018.0,,No trend yet,-5149.0,,No trend yet,-485279.0,,No trend yet,6752.0,,No trend yet,675200.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,28246.0,,No trend yet,874931.0,,No trend yet,,,No trend yet,-31.99,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,3910.15,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,3878.16,,No trend yet,0.0,,No trend yet,2067.51,,No trend yet,145.88,,No trend yet,1671.88,,No trend yet,54.55,,No trend yet,-56.31,,No trend yet,-3.03,,No trend yet,-59.35,,No trend yet,3880.480000000001,,No trend yet,0.2199999999999988,,No trend yet,-2.3200000000000003,,No trend yet,0.21,,No trend yet,-1.59,,No trend yet,-0.52,,No trend yet,-0.05,,No trend yet,-1.95,,No trend yet,36686.530000000006,26748.120000000003,1
69.0,SHRAVASTI,13459,126357,10988,253327,4986,177430,4657,213857,4158,235787,3988,256452,3653,273247,7169,650854,6726,672600,6,654,0,0,0,0,0,0,0,0,59790,2860565,2022,37,,-36.99,0.0,0.0,0.0,6633.68,0.0,0.0,0.0,0.0,0.0,6596.69,0.0,5848.46,97.02,417.4,15.54,232.59,1.07,233.66,6612.09,100.23,-15.4,1.29,1.56,3.19,0.0,6.04,-3771.0,12762.666666666666,Slight increase,-33078.0,119069.66666666669,Slight increase,-5101.0,11502.666666666666,Stable,-113921.0,264129.0,Stable,-1768.0,5084.0,Stable,-62843.0,180772.0,Stable,-959.0,4591.666666666667,Slight increase,-43421.0,210276.66666666663,Slight increase,-386.0,3995.6666666666665,Slight increase,-20064.0,225719.0,Slight increase,667.0,3168.0,High increase,39543.0,205769.0,High increase,494.0,3119.333333333333,High increase,37329.0,233355.0,High increase,2281.0,7364.666666666667,Stable,208708.0,673475.0,Stable,-1958.0,5780.666666666667,High increase,-195800.0,578066.6666666666,High increase,6.0,2.0,High increase,654.0,218.0,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-10495.0,57371.333333333336,Slight increase,-182893.0,2690850.0,Slight increase,,,No trend yet,-25.51,-9.32,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-2487.3899999999994,6988.556666666666,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-2512.9000000000005,6979.236666666667,Stable,0.0,0.0,Stable,-288.75,5351.79,Slight increase,-118.47,127.37333333333332,Decrease,-2082.61,1248.5133333333335,Decrease,-54.440000000000005,33.650000000000006,Decrease,68.47,205.7133333333333,High increase,0.79,1.5533333333333337,Decrease,69.25999999999999,207.27,High increase,-2475.0,6968.596666666667,Stable,0.480000000000004,99.83666666666666,Slight increase,-37.9,10.64,Decrease,0.2199999999999999,1.0733333333333333,High increase,0.3700000000000001,1.843333333333333,Decrease,2.19,1.903333333333333,High increase,0.0,0.0166666666666666,Decrease,2.78,4.836666666666667,High increase,26748.120000000003,34225.32,1
69.0,SHRAVASTI,10679,108968,10431,239572,5250,186642,5179,238136,3818,216608,2654,173850,3027,225816,8059,739913,2807,280700,220,22274,0,0,0,0,0,0,0,0,52124,2432479,2023,37,,-71.84,0.0,0.0,0.0,8504.06,0.0,0.0,0.0,0.0,0.0,8432.23,0.0,5122.58,309.65,2595.01,150.07,275.33,23.63,298.95,8476.26,100.52,-44.03,0.72,1.32,24.12,0.29,26.45,-2780.0,13789.333333333334,Decrease,-17389.0,131586.66666666666,Decrease,-557.0,12502.666666666666,Decrease,-13755.0,286715.6666666667,Decrease,264.0,5663.333333333333,Stable,9212.0,201448.3333333333,Stable,522.0,5150.666666666667,Slight increase,24279.0,236423.66666666663,Slight increase,-340.0,4173.333333333333,Stable,-19179.0,236082.0,Stable,-1334.0,3321.0,Decrease,-82602.0,215737.0,Decrease,-626.0,3279.6666666666665,Stable,-47431.0,244993.66666666663,Stable,890.0,6705.333333333333,High increase,89059.0,610971.0,High increase,-3919.0,6072.333333333333,Decrease,-391900.0,607233.3333333334,Decrease,214.0,75.33333333333333,High increase,21620.0,7642.666666666667,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-7666.0,60733.0,Decrease,-428086.0,2778834.0,Decrease,,,No trend yet,-34.85,-40.10333333333333,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,1870.3799999999992,8086.269999999999,Slight increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,1835.54,8046.169999999999,Slight increase,0.0,0.0,Stable,-725.8800000000001,5702.75,Decrease,212.63,207.38666666666663,High increase,2177.61,1837.4733333333331,High increase,134.53,78.53,High increase,42.73999999999998,224.0133333333333,High increase,22.56,8.326666666666666,High increase,65.28999999999999,232.33666666666667,High increase,1864.17,8058.48,Slight increase,0.289999999999992,100.16666666666669,Slight increase,-28.630000000000003,-12.31,Decrease,-0.5700000000000001,1.0266666666666666,Decrease,-0.24,1.356666666666667,Stable,20.93,9.436666666666667,High increase,0.29,0.0966666666666666,High increase,20.41,11.916666666666666,High increase,34225.32,38113.33,1
68.0,SHRAVASTI,6475,69260,7373,174199,4565,163558,3749,170551,4093,227637,3854,252898,3595,271483,14856,1362742,3667,366700,226,22920,0,0,0,0,0,0,0,0,52453,3081948,2024,37,,-87.71,0.0,0.0,0.0,9506.06,0.0,9418.35,7103.99,395.87,1556.87,164.72,209.54,3.34,212.88,9434.32,100.17,-15.97,0.5,0.96,50.36,3.63,55.45,,,,,,-4204.0,10204.333333333334,Decrease,-39708.0,101528.33333333331,Decrease,-3058.0,9597.333333333334,Decrease,-65373.0,222366.0,Decrease,-685.0,4933.666666666667,Stable,-23084.0,175876.66666666666,Stable,-1430.0,4528.333333333333,Decrease,-67585.0,207514.66666666663,Decrease,275.0,4023.0,Slight increase,11029.0,226677.3333333333,Slight increase,1200.0,3498.6666666666665,High increase,79048.0,227733.3333333333,High increase,568.0,3425.0,Slight increase,45667.0,256848.66666666663,Slight increase,6797.0,10028.0,High increase,622829.0,917836.3333333334,High increase,860.0,4400.0,Decrease,86000.0,440000.0,Decrease,6.0,150.66666666666666,High increase,646.0,15282.666666666666,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,329.0,54789.0,Stable,649469.0,2791664.0,High increase,,,No trend yet,-15.86999999999999,-65.51333333333334,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,1002.0,8214.6,High increase,0.0,0.0,Stable,9418.35,3139.4500000000003,High increase,7103.99,2367.9966666666664,High increase,395.87,131.95666666666668,High increase,1556.87,518.9566666666666,High increase,-8267.51,5064.546666666666,Decrease,209.54,69.84666666666666,High increase,-5119.24,3658.1266666666666,Decrease,-96.76999999999998,206.51666666666665,Slight increase,6839.31,4148.91,High increase,-49.89999999999999,88.59333333333335,High increase,-291.3,163.98333333333332,Decrease,-23.13,8.4,Decrease,-297.99,177.85666666666668,Decrease,-8425.9,5046.236666666667,Decrease,-96.89,68.12666666666667,Decrease,99.48,-1.3266666666666656,High increase,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,38113.33,,0
69.0,SIDDHARTH NAGAR,30005,347342,34242,838813,15011,533585,21477,960284,16035,888613,16730,1105137,10583,802064,28313,2552593,3208,320800,0,0,0,0,0,0,0,0,0,0,175604,8349231,2020,38,,73.5,0.0,0.0,0.0,21563.02,0.0,0.0,0.0,0.0,0.0,21636.52,0.0,15559.1,200.25,4772.57,143.26,850.78,0.0,850.78,21525.96,99.49,110.56,4.53,9.09,28.95,0.06,42.63,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,87471.04999999999,175354.01,0
69.0,SIDDHARTH NAGAR,50253,540056,50214,1201523,23205,822373,26875,1204154,18020,999336,18555,1219361,12736,964046,30089,2704351,23834,2383400,0,0,0,0,0,0,0,0,0,0,253781,12038600,2021,38,,18.57,0.0,0.0,0.0,43555.1,0.0,0.0,0.0,0.0,0.0,43573.67,0.0,23793.04,889.28,17232.6,781.53,810.68,0.0,810.68,43507.13,99.85,66.54,26.07,4.72,76.35,0.53,107.67,20248.0,,No trend yet,192714.0,,No trend yet,15972.0,,No trend yet,362710.0,,No trend yet,8194.0,,No trend yet,288788.0,,No trend yet,5398.0,,No trend yet,243870.0,,No trend yet,1985.0,,No trend yet,110723.0,,No trend yet,1825.0,,No trend yet,114224.0,,No trend yet,2153.0,,No trend yet,161982.0,,No trend yet,1776.0,,No trend yet,151758.0,,No trend yet,20626.0,,No trend yet,2062600.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,78177.0,,No trend yet,3689369.0,,No trend yet,,,No trend yet,-54.93,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,21992.08,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,21937.15,,No trend yet,0.0,,No trend yet,8233.94,,No trend yet,689.03,,No trend yet,12460.03,,No trend yet,638.27,,No trend yet,-40.10000000000002,,No trend yet,0.0,,No trend yet,-40.10000000000002,,No trend yet,21981.17,,No trend yet,0.3599999999999994,,No trend yet,-44.02,,No trend yet,21.54,,No trend yet,-4.37,,No trend yet,47.39999999999999,,No trend yet,0.47,,No trend yet,65.03999999999999,,No trend yet,175354.01,133856.94000000006,0
70.0,SIDDHARTH NAGAR,49911,494471,41108,999329,15425,548877,22446,999246,16140,894895,16089,1060760,8797,666093,18323,1643737,17390,1739000,2,205,0,0,0,0,0,0,0,0,205631,9046613,2022,38,,-47.68,0.0,0.0,0.0,33268.52,0.0,0.0,0.0,0.0,0.0,33220.85,0.0,18047.34,374.88,12924.24,813.91,885.49,0.0,885.49,33045.87,99.47,174.98,48.91,18.26,14.42,0.2,81.79,-342.0,43389.66666666666,High increase,-45585.0,460623.0,Slight increase,-9106.0,41854.66666666666,Stable,-202194.0,1013221.6666666666,Stable,-7780.0,17880.333333333332,Decrease,-273496.0,634945.0,Decrease,-4429.0,23599.33333333333,Stable,-204908.0,1054561.3333333333,Stable,-1880.0,16731.666666666668,Stable,-104441.0,927614.6666666666,Stable,-2466.0,17124.666666666668,Stable,-158601.0,1128419.3333333333,Stable,-3939.0,10705.333333333334,Decrease,-297953.0,810734.3333333334,Decrease,-11766.0,25575.0,Decrease,-1060614.0,2300227.0,Decrease,-6444.0,14810.666666666666,High increase,-644400.0,1481066.6666666667,High increase,2.0,0.6666666666666666,High increase,205.0,68.33333333333333,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-48150.0,211672.0,Stable,-2991987.0,9811481.333333334,Stable,,,No trend yet,-66.25,14.796666666666669,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-10286.580000000002,32795.54666666667,Slight increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-10352.82,32810.34666666667,Slight increase,0.0,0.0,Stable,-5745.700000000001,19133.16,Stable,-514.4,488.1366666666666,Decrease,-4308.359999999999,11643.136666666664,High increase,32.379999999999995,579.5666666666666,High increase,74.81000000000006,848.9833333333332,Slight increase,0.0,0.0,Stable,74.81000000000006,848.9833333333332,Slight increase,-10461.259999999997,32692.986666666664,Slight increase,-0.3799999999999954,99.60333333333334,Stable,108.43999999999998,117.36,High increase,22.84,26.50333333333333,High increase,13.540000000000004,10.69,High increase,-61.92999999999999,39.906666666666666,Decrease,-0.33,0.2633333333333333,Decrease,-25.879999999999995,77.36333333333333,Slight increase,133856.94000000006,167321.21999999997,0
70.0,SIDDHARTH NAGAR,37554,431937,36580,897007,21786,798118,17298,783984,17946,983227,16213,1063160,13240,1003670,33200,3036146,10391,1039100,377,38238,0,0,0,0,0,0,0,0,204585,10074587,2023,38,,-142.54,0.0,0.0,0.0,41642.5,0.0,0.0,0.0,0.0,0.0,41499.96,0.0,21348.9,916.79,17125.24,1059.36,1026.62,6.3,1032.93,41483.21,99.96,16.75,70.83,5.11,26.28,0.4,102.62,-12357.0,45906.0,Decrease,-62534.0,488821.3333333333,Decrease,-4528.0,42634.0,Decrease,-102322.0,1032619.6666666666,Decrease,6361.0,20138.666666666668,Slight increase,249241.0,723122.6666666666,High increase,-5148.0,22206.33333333333,Decrease,-215262.0,995794.6666666666,Decrease,1806.0,17368.666666666668,Slight increase,88332.0,959152.6666666666,Slight increase,124.0,16952.333333333332,Stable,2400.0,1114427.0,Stable,4443.0,11591.0,High increase,337577.0,877936.3333333334,High increase,14877.0,27204.0,High increase,1392409.0,2461411.333333333,High increase,-6999.0,17205.0,Decrease,-699900.0,1720500.0,Decrease,375.0,126.33333333333331,High increase,38033.0,12814.333333333334,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-1046.0,221332.3333333333,Stable,1027974.0,10386600.0,Stable,,,No trend yet,-94.86,-57.21666666666666,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,8373.980000000003,39488.706666666665,Slight increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,8279.11,39431.49333333333,Slight increase,0.0,0.0,Stable,3301.5600000000013,21063.09333333333,Slight increase,541.91,726.9833333333332,High increase,4201.000000000002,15760.693333333336,Slight increase,245.44999999999996,884.9333333333334,High increase,141.12999999999988,907.5966666666668,High increase,6.3,2.1,High increase,147.44000000000003,909.7000000000002,High increase,8437.339999999997,39345.403333333335,Slight increase,0.4899999999999949,99.76,Slight increase,-158.23,86.08999999999999,Decrease,21.92,48.60333333333333,High increase,-13.150000000000002,9.363333333333332,Decrease,11.86,39.016666666666666,Decrease,0.2,0.3766666666666667,Slight increase,20.83,97.36,Slight increase,167321.21999999997,164074.25999999998,0
69.0,SIDDHARTH NAGAR,25297,269337,31666,743077,20977,749589,18568,846143,18057,1002356,16833,1105622,16225,1225514,40043,3632884,23517,2351700,237,24011,0,0,0,0,0,0,0,0,211420,11950233,2024,38,,-190.65,0.0,0.0,0.0,40930.22,0.0,40739.57,27458.91,1164.97,10016.37,961.28,956.38,4.35,960.73,40562.27,99.56,177.3,15.85,1.06,76.46,23.13,116.5,,,,,,-12257.0,37587.333333333336,Decrease,-162600.0,398581.6666666667,Decrease,-4914.0,36451.333333333336,Decrease,-153930.0,879804.3333333334,Decrease,-809.0,19396.0,Slight increase,-48529.0,698861.3333333334,Slight increase,1270.0,19437.33333333333,Stable,62159.0,876457.6666666666,Stable,111.0,17381.0,Slight increase,19129.0,960159.3333333334,Slight increase,620.0,16378.333333333334,Slight increase,42462.0,1076514.0,Slight increase,2985.0,12754.0,High increase,221844.0,965092.3333333334,High increase,6843.0,30522.0,High increase,596738.0,2770922.333333333,High increase,13126.0,17099.333333333332,High increase,1312600.0,1709933.3333333333,High increase,-140.0,205.33333333333331,High increase,-14227.0,20818.0,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,6835.0,207212.0,Slight increase,1875646.0,10357144.333333334,High increase,,,No trend yet,-48.110000000000014,-126.95666666666666,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-712.2799999999988,38613.746666666666,Slight increase,0.0,0.0,Stable,40739.57,13579.856666666668,High increase,27458.91,9152.97,High increase,1164.97,388.3233333333333,High increase,10016.37,3338.7900000000004,High increase,-40538.68,25227.36333333333,Decrease,956.38,318.7933333333333,High increase,-21344.550000000003,13133.53,Decrease,43.940000000000055,750.8000000000001,High increase,23437.029999999995,23537.25,High increase,-959.8,657.61,Decrease,-849.3199999999999,696.4699999999999,Decrease,9.55,7.383333333333333,High increase,-1031.87,639.8266666666667,Decrease,-41406.75,24868.513333333336,Decrease,-76.83,74.18666666666667,Decrease,99.75,102.74333333333333,High increase,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,164074.25999999998,,0
70.0,SITAPUR,38087,344911,37309,871138,15028,536368,17785,803713,15301,856423,12412,818123,12548,945435,42106,3816262,3385,338500,0,0,0,0,0,0,0,0,0,0,193961,9330873,2020,20,,36.79,0.0,0.0,0.0,23520.48,0.0,0.0,0.0,0.0,0.0,23557.27,0.0,17340.34,367.19,4501.94,193.37,1098.69,5.88,1104.57,23507.42,99.79,49.85,6.19,6.81,41.68,2.4,57.08,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,95497.73999999998,183322.03,0
